Timestamp,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2017-07-04 10:00:00,788.8,126.95,808.91,23.73,52.5,0.24
2017-07-04 11:00:00,764.27,132.62,830.12,24.26,50.38,0.25
2017-07-04 12:00:00,718.27,139.56,798.48,24.5,49.44,0.28
2017-07-04 13:00:00,725.92,162.11,799.8,24.52,49.56,0.3
2017-07-04 14:00:00,770.19,140.21,755.22,24.38,50.38,0.32
2017-07-04 15:00:00,755.02,131.21,646.89,23.99,52.19,0.33
2017-07-04 16:00:00,716.45,105.79,492.51,23.42,56.94,0.29
2017-07-04 17:00:00,649.55,81.97,327.88,22.87,63.31,0.3
2017-07-04 18:00:00,481.32,56.45,157.73,21.34,75.81,0.35
2017-07-04 19:00:00,189.34,17.72,27.17,19.48,73.94,0.9
2017-07-04 20:00:00,0.0,0.0,0.0,19.15,67.5,1.03
2017-07-04 21:00:00,0.0,0.0,0.0,18.94,66.0,1.0
2017-07-04 22:00:00,0.0,0.0,0.0,18.83,64.5,0.91
2017-07-04 23:00:00,0.0,0.0,0.0,18.44,64.94,0.88
2017-07-05 00:00:00,0.0,0.0,0.0,18.01,65.94,0.83
2017-07-05 01:00:00,0.0,0.0,0.0,17.46,67.94,0.8
2017-07-05 02:00:00,0.0,0.0,0.0,16.96,69.94,0.76
2017-07-05 03:00:00,0.0,0.0,0.0,16.51,71.88,0.7
2017-07-05 04:00:00,135.95,10.23,13.72,15.98,74.88,0.73
2017-07-05 05:00:00,488.63,43.73,128.33,16.33,86.69,0.41
2017-07-05 06:00:00,651.49,75.48,297.81,17.97,76.31,0.11
2017-07-05 07:00:00,766.88,91.62,478.84,20.01,66.88,0.11
2017-07-05 08:00:00,864.27,85.94,650.3,22.35,56.69,0.13
2017-07-05 09:00:00,897.04,89.82,785.34,23.9,50.75,0.14
2017-07-05 10:00:00,911.05,97.07,883.91,24.71,48.38,0.14
2017-07-05 11:00:00,604.09,329.26,880.13,25.29,47.12,0.14
2017-07-05 12:00:00,837.88,159.15,927.29,25.69,46.62,0.15
2017-07-05 13:00:00,930.31,80.06,896.83,25.91,46.88,0.16
2017-07-05 14:00:00,912.79,78.11,806.58,25.9,48.31,0.18
2017-07-05 15:00:00,874.73,77.64,674.7,25.65,51.75,0.2
2017-07-05 16:00:00,816.37,75.71,515.98,26.29,54.0,0.24
2017-07-05 17:00:00,710.85,67.16,335.88,25.99,54.94,0.29
2017-07-05 18:00:00,515.33,50.84,158.92,23.08,76.06,0.34
2017-07-05 19:00:00,190.75,17.14,26.54,20.55,80.44,0.82
2017-07-05 20:00:00,0.0,0.0,0.0,19.54,79.56,0.98
2017-07-05 21:00:00,0.0,0.0,0.0,18.7,83.31,0.94
2017-07-05 22:00:00,0.0,0.0,0.0,17.76,89.62,0.76
2017-07-05 23:00:00,0.0,0.0,0.0,17.23,94.44,0.51
2017-07-06 00:00:00,0.0,0.0,0.0,17.07,97.06,0.41
2017-07-06 01:00:00,0.0,0.0,0.0,16.87,99.56,0.41
2017-07-06 02:00:00,0.0,0.0,0.0,16.71,100.0,0.4
2017-07-06 03:00:00,0.0,0.0,0.0,16.73,100.0,0.41
2017-07-06 04:00:00,46.28,10.04,11.18,17.5,100.0,0.41
2017-07-06 05:00:00,234.22,61.0,101.16,19.36,94.31,0.38
2017-07-06 06:00:00,362.22,122.64,245.68,21.33,87.38,0.34
2017-07-06 07:00:00,296.74,218.04,367.45,23.43,80.06,0.45
2017-07-06 08:00:00,356.06,268.15,500.2,24.88,74.31,0.54
2017-07-06 09:00:00,440.45,296.7,637.73,25.46,71.44,0.52
2017-07-06 10:00:00,363.9,385.45,699.4,25.2,72.94,0.44
2017-07-06 11:00:00,249.1,474.64,701.6,25.58,71.69,0.41
2017-07-06 12:00:00,263.36,393.42,634.69,26.37,68.44,0.45
2017-07-06 13:00:00,208.19,300.39,483.05,26.6,67.31,0.52
2017-07-06 14:00:00,357.79,270.28,555.64,26.19,70.06,0.54
2017-07-06 15:00:00,451.26,187.59,495.36,25.9,73.25,0.52
2017-07-06 16:00:00,490.57,151.02,415.3,25.19,76.69,0.52
2017-07-06 17:00:00,355.59,117.78,251.98,24.68,78.75,0.52
2017-07-06 18:00:00,186.98,76.01,115.08,23.87,82.19,0.49
2017-07-06 19:00:00,55.92,17.34,20.05,22.15,90.62,0.43
2017-07-06 20:00:00,0.0,0.0,0.0,20.83,97.0,0.4
2017-07-06 21:00:00,0.0,0.0,0.0,20.82,97.38,0.38
2017-07-06 22:00:00,0.0,0.0,0.0,21.02,96.5,0.39
2017-07-06 23:00:00,0.0,0.0,0.0,21.46,93.5,0.41
2017-07-07 00:00:00,0.0,0.0,0.0,20.87,95.94,0.37
2017-07-07 01:00:00,0.0,0.0,0.0,20.36,97.38,0.38
2017-07-07 02:00:00,0.0,0.0,0.0,20.05,97.44,0.39
2017-07-07 03:00:00,0.0,0.0,0.0,19.73,97.94,0.39
2017-07-07 04:00:00,13.16,6.6,6.91,19.62,97.94,0.37
2017-07-07 05:00:00,29.43,34.12,39.12,20.1,96.19,0.36
2017-07-07 06:00:00,84.13,93.62,122.05,21.04,93.69,0.34
2017-07-07 07:00:00,133.45,143.16,210.16,22.33,88.38,0.41
2017-07-07 08:00:00,123.34,164.77,244.99,23.72,79.31,0.44
2017-07-07 09:00:00,93.41,239.55,311.77,24.89,71.38,0.47
2017-07-07 10:00:00,113.52,290.93,388.75,25.52,67.81,0.49
2017-07-07 11:00:00,209.01,305.48,495.74,25.8,66.94,0.48
2017-07-07 12:00:00,210.49,390.81,583.5,25.76,67.75,0.44
2017-07-07 13:00:00,223.95,361.28,557.64,25.51,70.75,0.39
2017-07-07 14:00:00,131.48,323.16,427.95,25.05,75.56,0.34
2017-07-07 15:00:00,79.52,203.92,258.12,24.08,83.75,0.3
2017-07-07 16:00:00,58.84,128.28,159.95,23.2,88.12,0.27
2017-07-07 17:00:00,58.66,113.64,135.73,22.44,91.25,0.27
2017-07-07 18:00:00,51.12,41.8,52.43,21.51,95.12,0.29
2017-07-07 19:00:00,56.66,12.93,15.64,20.73,97.75,0.34
2017-07-07 20:00:00,0.0,0.0,0.0,20.19,99.0,0.34
2017-07-07 21:00:00,0.0,0.0,0.0,19.95,99.25,0.34
2017-07-07 22:00:00,0.0,0.0,0.0,20.05,98.75,0.34
2017-07-07 23:00:00,0.0,0.0,0.0,19.73,99.25,0.28
2017-07-08 00:00:00,0.0,0.0,0.0,18.94,100.0,0.3
2017-07-08 01:00:00,0.0,0.0,0.0,19.01,99.75,0.32
2017-07-08 02:00:00,0.0,0.0,0.0,19.01,99.25,0.31
2017-07-08 03:00:00,0.0,0.0,0.0,19.07,98.75,0.31
2017-07-08 04:00:00,11.24,5.0,5.26,18.83,98.88,0.33
2017-07-08 05:00:00,25.24,28.38,32.62,18.71,99.06,0.32
2017-07-08 06:00:00,58.89,90.34,110.16,18.79,98.81,0.32
2017-07-08 07:00:00,70.11,166.05,201.15,19.01,98.31,0.29
2017-07-08 08:00:00,99.01,246.94,311.2,19.28,96.5,0.39
2017-07-08 09:00:00,124.17,304.84,400.7,19.96,91.38,0.53
2017-07-08 10:00:00,164.66,346.75,488.48,21.12,81.38,0.59
2017-07-08 11:00:00,224.6,424.51,628.77,22.19,70.62,0.62
2017-07-08 12:00:00,339.49,378.99,689.52,22.75,65.25,0.58
2017-07-08 13:00:00,346.04,347.77,650.94,22.05,67.88,0.5
2017-07-08 14:00:00,252.79,385.66,586.97,21.48,71.94,0.47
2017-07-08 15:00:00,459.02,206.16,518.66,21.25,73.69,0.47
2017-07-08 16:00:00,390.27,160.9,370.62,21.27,73.0,0.46
2017-07-08 17:00:00,362.46,102.26,238.47,20.9,75.12,0.42
2017-07-08 18:00:00,325.64,48.7,116.14,19.71,83.56,0.38
2017-07-08 19:00:00,177.45,16.11,24.42,17.34,94.56,0.41
2017-07-08 20:00:00,0.0,0.0,0.0,16.45,96.69,0.45
2017-07-08 21:00:00,0.0,0.0,0.0,15.9,98.25,0.43
2017-07-08 22:00:00,0.0,0.0,0.0,15.19,100.0,0.41
2017-07-08 23:00:00,0.0,0.0,0.0,14.78,100.0,0.41
2017-07-09 00:00:00,0.0,0.0,0.0,14.8,100.0,0.39
2017-07-09 01:00:00,0.0,0.0,0.0,14.48,100.0,0.38
2017-07-09 02:00:00,0.0,0.0,0.0,14.18,100.0,0.4
2017-07-09 03:00:00,0.0,0.0,0.0,14.05,100.0,0.41
2017-07-09 04:00:00,21.85,7.67,8.14,14.43,97.81,0.39
2017-07-09 05:00:00,72.0,59.45,71.39,14.87,96.12,0.39
2017-07-09 06:00:00,223.14,114.31,188.98,15.77,90.31,0.41
2017-07-09 07:00:00,337.25,136.93,305.19,17.69,82.62,0.43
2017-07-09 08:00:00,354.9,184.31,414.17,19.97,71.25,0.51
2017-07-09 09:00:00,543.86,234.55,653.73,21.05,66.44,0.55
2017-07-09 10:00:00,402.32,329.11,674.98,22.16,62.88,0.6
2017-07-09 11:00:00,476.81,242.26,675.46,22.94,61.56,0.64
2017-07-09 12:00:00,483.03,311.74,753.18,23.45,60.88,0.63
2017-07-09 13:00:00,486.04,249.93,675.4,23.58,61.44,0.59
2017-07-09 14:00:00,331.78,247.84,511.81,23.8,62.81,0.58
2017-07-09 15:00:00,212.73,263.72,408.39,22.76,70.19,0.54
2017-07-09 16:00:00,245.05,183.32,314.8,21.45,82.06,0.49
2017-07-09 17:00:00,135.65,121.59,172.45,20.8,88.38,0.46
2017-07-09 18:00:00,102.3,44.5,65.58,20.3,90.88,0.47
2017-07-09 19:00:00,49.58,12.71,14.98,19.17,95.25,0.43
2017-07-09 20:00:00,0.0,0.0,0.0,18.6,97.06,0.42
2017-07-09 21:00:00,0.0,0.0,0.0,18.31,97.56,0.42
2017-07-09 22:00:00,0.0,0.0,0.0,18.05,96.44,0.48
2017-07-09 23:00:00,0.0,0.0,0.0,17.73,95.44,0.49
2017-07-10 00:00:00,0.0,0.0,0.0,17.53,95.44,0.46
2017-07-10 01:00:00,0.0,0.0,0.0,17.43,96.0,0.44
2017-07-10 02:00:00,0.0,0.0,0.0,17.22,97.69,0.37
2017-07-10 03:00:00,0.0,0.0,0.0,17.26,97.5,0.43
2017-07-10 04:00:00,10.44,5.98,6.2,17.13,98.62,0.35
2017-07-10 05:00:00,23.48,31.13,34.98,17.44,98.31,0.38
2017-07-10 06:00:00,67.17,95.29,117.64,18.01,97.81,0.43
2017-07-10 07:00:00,93.88,165.8,212.48,18.87,96.38,0.48
2017-07-10 08:00:00,142.11,301.9,393.73,20.28,91.5,0.55
2017-07-10 09:00:00,180.39,325.06,463.87,22.12,81.0,0.61
2017-07-10 10:00:00,198.8,322.3,493.0,23.61,71.81,0.63
2017-07-10 11:00:00,161.94,238.14,385.11,24.44,66.62,0.67
2017-07-10 12:00:00,93.54,224.94,310.34,24.54,65.94,0.66
2017-07-10 13:00:00,183.95,214.73,375.61,24.65,65.94,0.6
2017-07-10 14:00:00,154.11,298.64,421.14,25.07,63.81,0.61
2017-07-10 15:00:00,163.94,290.28,401.63,24.99,63.0,0.6
2017-07-10 16:00:00,104.31,237.7,293.58,24.49,65.69,0.56
2017-07-10 17:00:00,85.79,147.07,179.14,23.65,71.44,0.49
2017-07-10 18:00:00,97.45,58.74,78.71,22.01,82.69,0.42
2017-07-10 19:00:00,66.91,15.16,18.17,19.76,93.31,0.4
2017-07-10 20:00:00,0.0,0.0,0.0,19.0,95.5,0.43
2017-07-10 21:00:00,0.0,0.0,0.0,18.75,96.56,0.44
2017-07-10 22:00:00,0.0,0.0,0.0,19.06,95.31,0.44
2017-07-10 23:00:00,0.0,0.0,0.0,18.76,96.5,0.42
2017-07-11 00:00:00,0.0,0.0,0.0,18.31,97.81,0.39
2017-07-11 01:00:00,0.0,0.0,0.0,17.95,98.5,0.38
2017-07-11 02:00:00,0.0,0.0,0.0,17.65,98.88,0.37
2017-07-11 03:00:00,0.0,0.0,0.0,17.4,98.94,0.36
2017-07-11 04:00:00,42.65,8.3,9.14,17.34,97.69,0.37
2017-07-11 05:00:00,150.45,39.48,63.86,18.01,94.81,0.34
2017-07-11 06:00:00,120.84,94.23,134.23,19.44,89.19,0.34
2017-07-11 07:00:00,137.95,141.66,210.04,21.44,80.69,0.35
2017-07-11 08:00:00,145.47,242.46,336.26,23.23,73.62,0.34
2017-07-11 09:00:00,270.71,244.27,452.22,24.61,68.81,0.34
2017-07-11 10:00:00,323.12,422.5,699.57,25.67,65.31,0.34
2017-07-11 11:00:00,420.72,305.74,687.16,26.45,62.94,0.35
2017-07-11 12:00:00,552.96,177.43,681.8,26.91,61.75,0.38
2017-07-11 13:00:00,500.45,237.58,674.85,27.15,61.31,0.38
2017-07-11 14:00:00,292.03,281.55,513.43,27.11,62.19,0.38
2017-07-11 15:00:00,258.33,240.6,415.85,26.76,64.56,0.38
2017-07-11 16:00:00,307.34,131.62,295.97,26.19,69.5,0.37
2017-07-11 17:00:00,154.8,102.7,160.41,25.37,77.75,0.32
2017-07-11 18:00:00,67.08,52.65,66.3,23.87,87.88,0.33
2017-07-11 19:00:00,48.09,12.38,14.48,21.98,94.56,0.37
2017-07-11 20:00:00,0.0,0.0,0.0,21.58,94.44,0.4
2017-07-11 21:00:00,0.0,0.0,0.0,21.08,96.19,0.34
2017-07-11 22:00:00,0.0,0.0,0.0,20.61,98.0,0.29
2017-07-11 23:00:00,0.0,0.0,0.0,20.37,98.69,0.25
2017-07-12 00:00:00,0.0,0.0,0.0,20.15,98.31,0.31
2017-07-12 01:00:00,0.0,0.0,0.0,20.35,95.12,0.53
2017-07-12 02:00:00,0.0,0.0,0.0,20.62,93.19,0.34
2017-07-12 03:00:00,0.0,0.0,0.0,20.24,93.81,0.56
2017-07-12 04:00:00,9.44,6.33,6.5,19.46,98.94,0.4
2017-07-12 05:00:00,25.52,34.21,38.3,20.19,97.62,0.46
2017-07-12 06:00:00,54.84,92.62,110.67,20.39,94.56,0.53
2017-07-12 07:00:00,60.27,134.59,164.36,20.73,86.94,0.57
2017-07-12 08:00:00,65.81,169.05,211.38,21.61,72.25,0.6
2017-07-12 09:00:00,79.63,201.58,262.64,22.55,63.75,0.6
2017-07-12 10:00:00,87.3,221.62,296.38,23.24,60.06,0.59
2017-07-12 11:00:00,106.02,282.5,378.51,23.4,59.38,0.56
2017-07-12 12:00:00,118.13,256.58,364.22,22.75,61.06,0.54
2017-07-12 13:00:00,208.02,368.91,550.48,21.89,63.0,0.54
2017-07-12 14:00:00,165.13,382.92,513.89,21.27,64.0,0.54
2017-07-12 15:00:00,104.27,267.95,338.59,20.59,66.19,0.51
2017-07-12 16:00:00,74.51,176.84,216.6,19.55,71.12,0.5
2017-07-12 17:00:00,59.14,75.89,97.87,18.85,75.31,0.5
2017-07-12 18:00:00,40.52,22.48,30.67,17.73,82.12,0.49
2017-07-12 19:00:00,46.37,10.97,12.95,16.65,89.06,0.48
2017-07-12 20:00:00,0.0,0.0,0.0,16.09,92.56,0.46
2017-07-12 21:00:00,0.0,0.0,0.0,15.76,94.38,0.44
2017-07-12 22:00:00,0.0,0.0,0.0,15.43,95.69,0.45
2017-07-12 23:00:00,0.0,0.0,0.0,15.1,96.62,0.48
2017-07-13 00:00:00,0.0,0.0,0.0,14.83,97.06,0.54
2017-07-13 01:00:00,0.0,0.0,0.0,14.55,97.38,0.62
2017-07-13 02:00:00,0.0,0.0,0.0,14.26,97.19,0.73
2017-07-13 03:00:00,0.0,0.0,0.0,13.95,97.12,0.78
2017-07-13 04:00:00,6.69,5.55,5.66,13.81,96.56,0.74
2017-07-13 05:00:00,24.08,29.2,33.01,13.92,95.69,0.7
2017-07-13 06:00:00,80.07,92.31,118.51,14.57,93.12,0.63
2017-07-13 07:00:00,106.37,197.22,249.57,15.86,86.44,0.62
2017-07-13 08:00:00,238.83,267.7,420.94,17.33,75.5,0.61
2017-07-13 09:00:00,320.79,293.05,538.59,18.44,69.25,0.59
2017-07-13 10:00:00,460.33,302.34,695.95,19.33,65.5,0.57
2017-07-13 11:00:00,557.49,295.45,799.66,20.22,62.06,0.54
2017-07-13 12:00:00,688.19,224.17,850.55,21.38,58.62,0.5
2017-07-13 13:00:00,680.39,218.67,811.9,22.08,57.31,0.48
2017-07-13 14:00:00,639.73,184.44,691.2,22.35,57.56,0.48
2017-07-13 15:00:00,599.43,172.89,578.36,22.26,58.81,0.48
2017-07-13 16:00:00,438.59,199.3,432.87,21.83,61.38,0.45
2017-07-13 17:00:00,303.3,150.3,262.63,21.05,68.38,0.36
2017-07-13 18:00:00,187.7,76.27,113.96,19.57,84.31,0.28
2017-07-13 19:00:00,60.73,14.46,16.98,16.96,95.19,0.36
2017-07-13 20:00:00,0.0,0.0,0.0,16.35,96.0,0.44
2017-07-13 21:00:00,0.0,0.0,0.0,16.37,96.44,0.41
2017-07-13 22:00:00,0.0,0.0,0.0,16.18,98.0,0.35
2017-07-13 23:00:00,0.0,0.0,0.0,16.08,98.69,0.36
2017-07-14 00:00:00,0.0,0.0,0.0,15.93,99.25,0.33
2017-07-14 01:00:00,0.0,0.0,0.0,15.94,99.12,0.36
2017-07-14 02:00:00,0.0,0.0,0.0,15.98,99.0,0.34
2017-07-14 03:00:00,0.0,0.0,0.0,15.99,98.94,0.37
2017-07-14 04:00:00,12.77,7.02,7.23,15.94,99.0,0.38
2017-07-14 05:00:00,87.26,48.41,61.99,16.37,98.19,0.42
2017-07-14 06:00:00,104.02,104.43,138.25,17.29,96.81,0.46
2017-07-14 07:00:00,115.54,199.6,256.26,17.73,94.69,0.54
2017-07-14 08:00:00,150.44,270.15,366.44,18.16,93.5,0.54
2017-07-14 09:00:00,150.24,292.63,407.41,18.55,94.06,0.48
2017-07-14 10:00:00,194.47,256.7,422.73,18.9,93.5,0.44
2017-07-14 11:00:00,162.38,275.12,421.8,20.2,89.56,0.41
2017-07-14 12:00:00,94.66,241.53,327.59,21.45,85.5,0.37
2017-07-14 13:00:00,86.54,202.72,278.09,22.34,83.0,0.39
2017-07-14 14:00:00,58.91,150.42,197.03,22.7,82.38,0.36
2017-07-14 15:00:00,110.14,170.84,245.22,22.55,83.56,0.38
2017-07-14 16:00:00,75.23,131.02,170.99,22.14,85.31,0.4
2017-07-14 17:00:00,75.91,66.14,94.15,21.46,88.75,0.38
2017-07-14 18:00:00,131.52,52.48,78.7,20.57,94.44,0.3
2017-07-14 19:00:00,43.68,8.55,10.31,19.07,99.69,0.26
2017-07-14 20:00:00,0.0,0.0,0.0,18.24,100.0,0.27
2017-07-14 21:00:00,0.0,0.0,0.0,18.05,98.88,0.53
2017-07-14 22:00:00,0.0,0.0,0.0,18.57,96.06,0.47
2017-07-14 23:00:00,0.0,0.0,0.0,18.34,96.19,0.47
2017-07-15 00:00:00,0.0,0.0,0.0,17.98,97.19,0.55
2017-07-15 01:00:00,0.0,0.0,0.0,17.68,98.88,0.36
2017-07-15 02:00:00,0.0,0.0,0.0,17.83,99.19,0.36
2017-07-15 03:00:00,0.0,0.0,0.0,18.2,98.88,0.38
2017-07-15 04:00:00,3.35,5.06,5.11,17.72,99.19,0.31
2017-07-15 05:00:00,52.22,34.59,42.61,18.38,98.94,0.24
2017-07-15 06:00:00,137.45,85.16,129.57,19.15,98.31,0.17
2017-07-15 07:00:00,168.7,163.62,246.02,21.8,92.38,0.17
2017-07-15 08:00:00,338.69,231.57,447.77,24.57,77.75,0.26
2017-07-15 09:00:00,545.99,193.67,610.02,24.04,76.19,0.35
2017-07-15 10:00:00,606.73,221.87,739.11,23.46,72.06,0.38
2017-07-15 11:00:00,733.22,181.0,842.46,24.7,66.94,0.38
2017-07-15 12:00:00,652.02,218.75,810.8,25.08,65.0,0.41
2017-07-15 13:00:00,637.26,169.79,724.08,25.58,63.81,0.43
2017-07-15 14:00:00,670.3,143.07,672.62,25.71,63.31,0.45
2017-07-15 15:00:00,696.35,127.02,596.46,25.55,64.19,0.42
2017-07-15 16:00:00,668.38,105.34,459.59,25.24,67.12,0.37
2017-07-15 17:00:00,569.19,85.57,294.75,24.55,74.5,0.34
2017-07-15 18:00:00,391.26,58.12,135.45,23.02,84.88,0.38
2017-07-15 19:00:00,102.26,14.59,18.59,21.44,90.0,0.46
2017-07-15 20:00:00,0.0,0.0,0.0,20.94,90.75,0.46
2017-07-15 21:00:00,0.0,0.0,0.0,20.19,92.62,0.44
2017-07-15 22:00:00,0.0,0.0,0.0,19.43,94.12,0.43
2017-07-15 23:00:00,0.0,0.0,0.0,18.85,94.81,0.42
2017-07-16 00:00:00,0.0,0.0,0.0,18.51,94.94,0.4
2017-07-16 01:00:00,0.0,0.0,0.0,18.35,95.31,0.39
2017-07-16 02:00:00,0.0,0.0,0.0,18.47,94.62,0.38
2017-07-16 03:00:00,0.0,0.0,0.0,18.52,93.88,0.38
2017-07-16 04:00:00,14.92,6.62,6.84,18.28,95.19,0.36
2017-07-16 05:00:00,117.98,48.11,65.95,18.5,94.56,0.35
2017-07-16 06:00:00,282.65,94.38,185.1,19.45,86.75,0.34
2017-07-16 07:00:00,396.12,171.72,364.47,20.77,77.19,0.31
2017-07-16 08:00:00,641.89,153.27,561.95,22.09,70.0,0.3
2017-07-16 09:00:00,676.48,166.3,681.11,23.33,64.88,0.33
2017-07-16 10:00:00,542.02,203.77,665.1,24.44,61.69,0.33
2017-07-16 11:00:00,378.04,232.55,573.12,25.19,60.62,0.32
2017-07-16 12:00:00,234.21,398.0,610.4,25.44,61.12,0.3
2017-07-16 13:00:00,274.96,273.8,512.65,25.58,61.62,0.25
2017-07-16 14:00:00,282.55,326.66,549.55,25.44,62.94,0.22
2017-07-16 15:00:00,147.8,281.71,381.16,25.09,65.62,0.24
2017-07-16 16:00:00,111.98,207.69,266.88,24.55,69.75,0.2
2017-07-16 17:00:00,110.2,122.9,163.23,24.68,75.56,0.18
2017-07-16 18:00:00,74.55,51.54,66.15,23.12,82.38,0.28
2017-07-16 19:00:00,40.38,9.99,11.52,21.88,79.25,0.67
2017-07-16 20:00:00,0.0,0.0,0.0,21.87,74.69,0.68
2017-07-16 21:00:00,0.0,0.0,0.0,21.33,76.12,0.75
2017-07-16 22:00:00,0.0,0.0,0.0,19.67,85.31,0.77
2017-07-16 23:00:00,0.0,0.0,0.0,18.44,93.12,0.43
2017-07-17 00:00:00,0.0,0.0,0.0,18.3,94.81,0.42
2017-07-17 01:00:00,0.0,0.0,0.0,18.36,95.38,0.39
2017-07-17 02:00:00,0.0,0.0,0.0,17.82,98.75,0.34
2017-07-17 03:00:00,0.0,0.0,0.0,17.74,98.25,0.37
2017-07-17 04:00:00,9.58,5.03,5.16,17.81,97.25,0.37
2017-07-17 05:00:00,47.3,35.77,42.8,18.37,94.94,0.37
2017-07-17 06:00:00,77.99,98.65,123.52,19.65,90.38,0.34
2017-07-17 07:00:00,86.77,176.5,218.55,21.58,81.25,0.31
2017-07-17 08:00:00,124.71,233.45,312.63,23.51,72.75,0.24
2017-07-17 09:00:00,232.57,298.62,475.24,25.02,66.81,0.16
2017-07-17 10:00:00,252.84,263.88,478.73,25.98,63.56,0.16
2017-07-17 11:00:00,308.92,375.15,653.05,26.44,62.12,0.15
2017-07-17 12:00:00,367.9,358.62,691.8,26.52,61.69,0.12
2017-07-17 13:00:00,386.1,369.12,704.05,26.55,62.19,0.09
2017-07-17 14:00:00,573.11,216.04,667.42,26.45,63.31,0.07
2017-07-17 15:00:00,486.84,199.54,526.47,26.04,66.56,0.1
2017-07-17 16:00:00,430.25,162.57,389.38,28.03,65.06,0.16
2017-07-17 17:00:00,340.53,119.85,243.91,26.94,64.5,0.18
2017-07-17 18:00:00,209.46,68.36,109.0,24.84,74.81,0.27
2017-07-17 19:00:00,63.88,13.46,15.79,23.51,70.5,0.48
2017-07-17 20:00:00,0.0,0.0,0.0,22.22,74.5,0.63
2017-07-17 21:00:00,0.0,0.0,0.0,20.77,82.19,0.75
2017-07-17 22:00:00,0.0,0.0,0.0,19.42,89.56,0.73
2017-07-17 23:00:00,0.0,0.0,0.0,18.53,94.69,0.59
2017-07-18 00:00:00,0.0,0.0,0.0,18.18,98.0,0.41
2017-07-18 01:00:00,0.0,0.0,0.0,17.78,100.0,0.43
2017-07-18 02:00:00,0.0,0.0,0.0,17.6,100.0,0.43
2017-07-18 03:00:00,0.0,0.0,0.0,17.81,100.0,0.39
2017-07-18 04:00:00,44.06,6.79,7.33,18.23,99.31,0.34
2017-07-18 05:00:00,241.77,46.74,82.16,19.05,95.75,0.3
2017-07-18 06:00:00,406.84,91.53,220.38,20.61,88.62,0.23
2017-07-18 07:00:00,539.64,121.46,381.94,22.51,79.75,0.26
2017-07-18 08:00:00,671.01,139.7,564.56,24.27,72.25,0.3
2017-07-18 09:00:00,671.77,156.56,665.68,25.59,67.5,0.3
2017-07-18 10:00:00,621.02,194.49,721.31,26.46,64.44,0.31
2017-07-18 11:00:00,615.19,168.88,721.49,27.0,62.62,0.32
2017-07-18 12:00:00,701.2,196.7,830.85,27.36,61.69,0.34
2017-07-18 13:00:00,634.86,173.44,723.35,27.5,61.56,0.35
2017-07-18 14:00:00,650.38,187.96,699.36,27.45,62.12,0.35
2017-07-18 15:00:00,642.28,154.75,585.18,27.15,64.06,0.34
2017-07-18 16:00:00,620.22,129.62,455.61,26.56,68.31,0.33
2017-07-18 17:00:00,508.25,99.62,283.9,25.8,75.25,0.33
2017-07-18 18:00:00,308.05,62.95,122.12,24.23,85.94,0.36
2017-07-18 19:00:00,78.5,13.41,16.15,21.99,92.56,0.43
2017-07-18 20:00:00,0.0,0.0,0.0,21.37,91.94,0.48
2017-07-18 21:00:00,0.0,0.0,0.0,20.71,92.94,0.44
2017-07-18 22:00:00,0.0,0.0,0.0,19.87,95.31,0.4
2017-07-18 23:00:00,0.0,0.0,0.0,19.18,97.31,0.39
2017-07-19 00:00:00,0.0,0.0,0.0,18.83,98.31,0.38
2017-07-19 01:00:00,0.0,0.0,0.0,18.75,98.0,0.36
2017-07-19 02:00:00,0.0,0.0,0.0,18.57,97.5,0.36
2017-07-19 03:00:00,0.0,0.0,0.0,18.3,97.31,0.37
2017-07-19 04:00:00,40.05,6.7,7.15,17.99,97.25,0.35
2017-07-19 05:00:00,132.09,49.76,68.79,18.57,93.12,0.36
2017-07-19 06:00:00,328.88,103.8,207.22,20.19,85.56,0.35
2017-07-19 07:00:00,347.23,174.98,341.87,22.38,76.31,0.43
2017-07-19 08:00:00,274.46,231.2,404.47,24.18,70.0,0.45
2017-07-19 09:00:00,233.62,180.23,356.91,25.54,66.81,0.46
2017-07-19 10:00:00,113.21,237.77,333.64,26.62,64.5,0.48
2017-07-19 11:00:00,175.77,291.27,448.91,27.35,62.88,0.52
2017-07-19 12:00:00,126.3,291.72,405.78,27.76,62.38,0.56
2017-07-19 13:00:00,180.57,305.98,462.15,27.79,63.75,0.57
2017-07-19 14:00:00,130.31,297.71,400.0,27.25,68.12,0.5
2017-07-19 15:00:00,233.35,215.76,371.78,27.02,71.38,0.42
2017-07-19 16:00:00,256.1,127.24,261.43,26.87,74.06,0.34
2017-07-19 17:00:00,218.09,84.14,162.81,26.26,78.88,0.32
2017-07-19 18:00:00,161.75,53.29,84.02,24.84,86.88,0.35
2017-07-19 19:00:00,43.5,10.88,12.34,23.07,92.62,0.41
2017-07-19 20:00:00,0.0,0.0,0.0,22.24,94.81,0.4
2017-07-19 21:00:00,0.0,0.0,0.0,21.77,95.56,0.42
2017-07-19 22:00:00,0.0,0.0,0.0,21.08,97.38,0.34
2017-07-19 23:00:00,0.0,0.0,0.0,20.69,97.56,0.35
2017-07-20 00:00:00,0.0,0.0,0.0,20.76,94.69,0.59
2017-07-20 01:00:00,0.0,0.0,0.0,21.4,91.31,0.34
