,AHU 2 Supply Air Pressure (Pa),AHU 2 fan VFD state [0 off 1 on],AHU 2 Outdoor Air Damper (%),AHU 2 Exhaust Air Damper (%),AHU 2 Heat Recovery Wheel (%),AHU 2 Heating Coil State (%),AHU 2 Cooling Coil State (%),AHU 2 Humidifier State (%),AHU 2 Return Air Temperature [degC],AHU 2 Return Air Humidity [%],AHU 2 Supply Air Temperature [degC],AHU 2 Supply Air Humidity [%],Outdoor temperature (degC),Outdoor humidity (degC),Mixed Air Temperature (degC),AHU 2 Supply Air Temperature Setpoint (degC),AHU 2 Supply Air Pressure Setpoint (Pa),Chilled water VFD pump state [0 off 1 on],Binary availability schedule of the AHU fans
2017-10-24 21:00,130.49,71.459,100,100,0,0,100,0,23.029,46.407,18.676,62.673,12.047,86.749,17.094,13,300,0,1
2017-10-24 22:00,112.73,68.956,100,100,0,0,100,0,23.112,46.758,17.975,66.163,11.024,92.5,16.422,13,300,0,0
2017-10-24 23:00,103.63,68.956,100,100,0,0,100,0,23.215,46.005,18.017,63.963,11.365,92.5,16.477,13.051,300,0,0
2017-10-25 0:00,97.279,63.953,100,100,0,0,100,0,23.258,45.257,17.861,61.86,11.967,87.086,16.338,13,300,0,0
2017-10-25 1:00,92.834,63.953,100,100,0,0,100,0,23.249,43.207,17.78,55.966,12.009,61.063,16.326,14.454,300,0,0
2017-10-25 2:00,82.747,63.953,94.971,98.463,0,0,59.048,0,23.268,41.39,17.672,54.647,11.563,61.04,15.995,17.584,300,0,0
2017-10-25 3:00,82.139,63.953,97.473,93.052,0,0,0,0,23.268,41.015,17.962,54.912,11.035,65.706,16.592,17.932,300,0,0
2017-10-25 4:00,75.748,58.937,89.951,89.853,0,0,0,0,23.238,40.194,17.992,51.654,10.245,62.215,16.517,18,300,0,0
2017-10-25 5:00,75.705,58.937,89.951,86.26,0,0,0,0,23.217,39.521,17.955,51.6,9.1702,69.244,16.982,18,300,0,0
2017-10-25 6:00,76.892,58.937,89.951,85.017,0,0,0,0,23.23,38.594,18.03,49.099,9.1554,61.947,16.895,18,300,0,0
2017-10-25 7:00,73.219,58.937,89.951,82.047,0,0,0,0,23.251,37.65,17.952,48.049,8.4314,63.371,16.977,18,300,0,0
2017-10-25 8:00,68.367,58.937,89.951,82.762,0,0,0,0,22.9,36.47,17.988,45.985,8.7307,59.417,16.94,18,300,0,1
2017-10-25 9:00,75.218,58.937,89.951,84.129,0,0,0,0,22.737,34.984,17.874,44.602,8.9886,57.095,16.999,17.972,300,0,1
2017-10-25 10:00,85.785,63.949,95.817,89.887,0,0,0,0,22.71,34.336,17.612,44.114,11.189,47.473,16.667,17.705,300,0,1
2017-10-25 11:00,101.8,63.949,95.817,100,0,0,52.682,0,22.669,33.974,17.211,44.958,12.887,41.119,15.688,16.64,300,0,1
2017-10-25 12:00,119.17,68.956,95.817,100,0,0,100,0,22.692,33.195,17.857,42.164,12.825,39.908,16.345,15.448,300,0,1
2017-10-25 13:00,102.48,66.46,95.817,100,0,0,100,0,22.695,32.815,17.846,41.849,12.576,40.151,16.371,15.302,300,0,1
2017-10-25 14:00,104.93,68.967,95.817,100,0,0,100,0,22.692,32.806,17.528,43.031,11.857,43.934,15.959,13.275,300,0,1
2017-10-25 15:00,97.213,63.967,95.817,100,0,0,100,0,22.691,32.373,17.95,40.689,12.428,39.502,16.45,13.278,300,0,1
2017-10-25 16:00,94.493,63.967,95.817,100,0,0,100,0,22.695,31.693,18.047,39.599,12.238,39.813,16.5,13.667,300,0,1
2017-10-25 17:00,99.451,63.967,95.817,100,0,0,100,0,22.677,31.563,17.874,39.994,11.838,41.931,16.447,14.459,300,0,1
2017-10-25 18:00,89.392,63.967,95.817,100,0,0,93.084,0,22.631,31.573,17.224,41.824,10.815,45.436,15.7,16.228,300,0,1
2017-10-25 19:00,76.065,58.965,90.813,89.974,0,0,0,0,22.609,31.705,17.872,41.098,9.9959,49.249,16.865,17.973,300,0,1
2017-10-25 20:00,82.171,58.965,85.796,82.223,0,0,0,0,22.57,32.003,18.007,41.216,8.2984,57.935,16.851,18,300,0,1
2017-10-25 21:00,80.881,58.965,85.796,78.787,0,0,0,0,22.523,32.005,17.993,40.972,7.3791,60.293,16.87,18,300,0,1
2017-10-25 22:00,75.735,58.965,80.796,73.756,0,0,0,0,22.665,31.972,17.976,40.917,6.4911,65.11,17.054,18,300,0,0
2017-10-25 23:00,70.422,58.965,80.796,72.922,0,0,0,0,22.812,32.056,17.963,41.336,6.1415,67.432,17.067,18,300,0,0
2017-10-26 0:00,70.349,58.965,80.796,69.975,0,0,0,0,22.867,32.155,17.927,41.41,5.4407,70.801,17.124,17.971,300,0,0
2017-10-26 1:00,65.735,58.965,80.796,70.064,0,0,0,0,22.905,32.288,17.985,41.413,5.3332,73.174,17.122,18,300,0,0
2017-10-26 2:00,68.298,58.965,75.782,67.416,0,0,0,0,22.955,32.544,18.023,41.806,4.727,89.456,17.122,18,300,0,0
2017-10-26 3:00,66.861,58.965,75.782,68.808,0,0,0,0,22.994,32.114,18.057,40.378,5.0384,71.67,17.125,18,300,0,0
2017-10-26 4:00,65.835,58.965,75.782,67.156,0,0,0,0,22.972,31.766,17.993,39.938,4.6423,68.395,17.212,18,300,0,0
2017-10-26 5:00,64.146,58.965,75.782,64.586,0,0,0,0,22.959,31.549,17.937,39.79,3.8801,76.372,17.097,18,300,0,0
2017-10-26 6:00,64.384,58.965,75.782,62.768,0,0,0,0,22.962,31.38,18.004,40.242,3.5523,87.919,17.016,18,300,0,0
2017-10-26 7:00,64.385,58.965,75.782,62.337,0,0,0,0,22.957,31.436,18.021,40.303,3.1845,92.5,17.071,18,300,0,0
2017-10-26 8:00,61.39,58.965,75.782,62.473,0,0,0,0,22.702,31.221,18.007,39.741,3.5757,92.5,17.002,18,300,0,1
2017-10-26 9:00,60.955,74.406,75.972,56.748,0,0,21.843,0,22.616,31.104,17.173,40.992,4.9508,84.643,14.497,16.971,350,0,1
2017-10-26 10:00,66.773,59.86,79.585,73.053,0,0,0,0,22.551,30.993,17.268,41.214,5.6241,77.479,16.21,17.281,300,0,1
2017-10-26 11:00,75.694,59.86,87.046,81.702,0,0,0,0,22.504,30.798,16.398,41.832,7.0064,57.513,15.215,16.512,300,0,1
2017-10-26 12:00,72.3,59.86,96.494,93.353,0,0,0,0,22.39,30.357,14.907,44.763,8.1641,50.247,13.362,14.89,300,0,1
2017-10-26 13:00,80.63,59.86,88.154,89.104,0,0,0,0,22.389,30.169,16.274,41.42,9.3917,45.647,15.246,16.226,300,0,1
2017-10-26 14:00,108.13,64.865,90.997,87.771,0,0,0,0,22.436,29.875,17.149,38.705,10.356,41.496,15.391,17.108,300,0,1
2017-10-26 15:00,119.09,69.871,93.51,91.547,0,0,0,0,22.428,29.296,16.961,38.095,10.368,40.533,15.453,16.985,300,0,1
2017-10-26 16:00,94.33,64.858,88.492,87.232,0,0,0,0,22.388,29.624,16.808,39.583,8.5131,48.356,15.574,16.75,300,0,1
2017-10-26 17:00,93.997,64.858,83.486,76.667,0,0,0,0,22.397,29.286,17.929,36.344,7.6791,50.675,16.922,17.984,300,0,1
2017-10-26 18:00,93.382,59.838,83.486,74.092,0,0,0,0,22.384,29.28,17.898,36.617,6.9948,54.225,16.837,17.978,300,0,1
2017-10-26 19:00,75.211,59.838,78.45,70.741,0,0,0,0,22.396,29.179,17.999,36.353,6.5211,55.636,17.006,18,300,0,1
2017-10-26 20:00,73.74,59.838,78.45,67.502,0,0,0,0,22.392,29.154,18.011,36.597,5.6884,61.02,16.996,18,300,0,1
2017-10-26 21:00,69.252,59.838,78.45,65.713,0,0,0,0,22.406,29.349,18.027,37.051,5.4416,63.928,17.164,18,300,0,1
2017-10-26 22:00,70.549,59.838,78.45,66.93,0,0,0,0,22.536,29.484,18.034,37.388,5.502,63.989,17.063,18,300,0,0
2017-10-26 23:00,68.984,59.838,78.45,66.154,0,0,0,0,22.615,29.537,17.985,37.271,5.0891,64.599,17.224,18,300,0,0
2017-10-27 0:00,65.215,59.838,73.433,62.324,0,0,0,0,22.648,29.568,18.039,37.42,4.1295,73.209,17.186,18,300,0,0
2017-10-27 1:00,61.53,59.838,73.433,61.359,0,0,0,0,22.665,29.656,17.997,37.78,3.5866,89.72,17.033,18,300,0,0
2017-10-27 2:00,63.878,59.838,68.427,57.367,0,0,0,0,22.641,29.798,17.994,37.955,3.1194,92.5,16.934,18,300,0,0
2017-10-27 3:00,61.049,59.838,68.427,57.051,0,0,0,0,22.66,29.674,18.027,37.929,3.194,92.5,16.932,18,300,0,0
2017-10-27 4:00,62.303,59.838,68.427,55.56,0,0,0,0,22.64,29.635,18.026,37.839,2.9933,92.5,17.007,18,300,0,0
2017-10-27 5:00,61.691,54.837,68.427,56.918,0,0,0,0,22.666,29.622,17.996,37.805,2.7598,92.5,17.03,18,300,0,0
2017-10-27 6:00,66.844,54.837,68.427,57.74,0,0,0,0,22.694,29.613,17.987,37.833,3.3699,92.334,17.023,18,300,0,0
2017-10-27 7:00,64.312,54.837,73.475,59.602,0,0,0,0,22.666,29.441,18.029,36.871,3.8788,80.018,17.014,18,300,0,0
2017-10-27 8:00,62.107,54.837,73.475,61.924,0,0,0,0,22.455,28.858,18.003,35.788,4.0917,65.286,17.033,18,300,0,1
2017-10-27 9:00,62.861,54.837,73.475,61.966,0,0,0,0,22.423,28.523,18.012,35.414,4.6255,62.351,17.079,18,300,0,1
2017-10-27 10:00,69.057,54.837,73.475,63.283,0,0,0,0,22.44,28.38,18.022,35.313,5.2855,58.827,16.969,18,300,0,1
2017-10-27 11:00,74.684,54.837,78.477,66.88,0,0,0,0,22.449,28.395,18.026,35.465,6.4207,55.056,17.125,18,300,0,1
2017-10-27 12:00,77.061,59.842,78.477,70.139,0,0,0,0,22.452,28.392,17.994,35.301,7.3015,49.536,17.088,18,300,0,1
2017-10-27 13:00,89.775,59.842,83.544,75.269,0,0,0,0,22.437,28.25,18.006,35.102,8.9052,44.366,17.1,17.998,300,0,1
2017-10-27 14:00,101.23,64.844,88.559,80.222,0,0,0,0,22.439,28.263,17.969,35.176,9.8837,42.044,16.961,18,300,0,1
2017-10-27 15:00,111.7,64.844,88.559,83.597,0,0,0,0,22.411,28.295,17.985,35.037,10.509,39.254,16.708,18,300,0,1
2017-10-27 16:00,104.5,64.844,88.559,83.863,0,0,0,0,22.41,28.252,18.027,34.963,9.4016,42.255,16.853,18,300,0,1
2017-10-27 17:00,94.617,59.827,88.559,81.858,0,0,0,0,22.407,28.274,17.988,35.178,8.6615,45.721,16.873,18,300,0,1
2017-10-27 18:00,77.29,59.827,83.547,78.45,0,0,0,0,22.458,28.432,17.958,35.732,8.0119,50.28,17.063,18,300,0,1
2017-10-27 19:00,76.18,59.827,83.547,74.747,0,0,0,0,22.459,28.685,17.983,36.458,7.1732,55.757,17,18,300,0,1
2017-10-27 20:00,72.09,59.827,78.545,70.542,0,0,0,0,22.472,29.082,18.032,37.318,5.9947,63.934,17.024,18,300,0,1
2017-10-27 21:00,70.944,59.827,78.545,67.502,0,0,0,0,22.455,29.281,17.993,37.379,5.1613,68.76,17.149,18,300,0,1
2017-10-27 22:00,66.716,59.827,78.545,65.445,0,0,0,0,22.489,29.366,17.977,37.398,4.5639,73.467,17.147,18,300,0,0
2017-10-27 23:00,68.546,59.827,78.545,64.211,0,0,0,0,22.562,29.429,17.98,37.591,4.4206,77.113,17.168,18,300,0,0
2017-10-28 0:00,65.975,59.827,73.532,63.371,0,0,0,0,22.582,29.512,18.042,37.688,4.1393,88.405,17.054,18,300,0,0
2017-10-28 1:00,65.455,59.827,73.532,62.274,0,0,0,0,22.563,29.576,17.971,37.791,3.8432,92.5,17.025,18,300,0,0
2017-10-28 2:00,62.131,59.827,73.532,62.341,0,0,0,0,22.564,29.655,18.014,37.864,3.8206,92.334,16.967,18,300,0,0
2017-10-28 3:00,61.445,59.827,73.532,62.46,0,0,0,0,22.575,29.683,18.02,37.915,3.5464,92.5,17.043,18,300,0,0
2017-10-28 4:00,61.861,54.809,73.532,62.212,0,0,0,0,22.569,29.673,17.99,37.849,3.2993,92.5,16.963,18,300,0,0
2017-10-28 5:00,62.075,54.809,73.532,61.107,0,0,0,0,22.574,29.666,18.038,37.83,3.2797,92.5,17.004,18,300,0,0
2017-10-28 6:00,62.429,54.809,73.532,60.261,0,0,0,0,22.598,29.647,18.002,37.846,3.2053,92.5,17.104,18,300,0,0
2017-10-28 7:00,60.801,54.809,73.532,61.478,0,0,0,0,22.61,29.634,18.029,37.844,2.9965,92.5,17.01,18,300,0,0
2017-10-28 8:00,62.239,54.809,73.532,61.784,0,0,0,0,22.634,29.667,17.986,38.031,3.4577,92.5,17.094,18,300,0,0
2017-10-28 9:00,69.308,54.809,81.079,70.07,0,0,0,0,22.588,29.936,17.689,39.314,5.4619,83.337,16.5,17.742,300,0,1
2017-10-28 10:00,78.524,59.814,87.139,78.774,0,0,0,0,22.332,31.013,17.986,40.632,9.3944,56.169,16.967,17.963,300,0,1
2017-10-28 11:00,84.331,64.816,95.16,95.027,0,0,0.27411,0,22.426,32.398,18.025,43.563,12.807,46.136,16.72,18,300,0,1
2017-10-28 12:00,101.69,69.82,95.16,100,0,0,82.077,0,22.55,33.904,19.227,43.307,15.044,41.645,17.733,17.916,300,0,1
2017-10-28 13:00,160.73,74.831,95.16,100,0,0,100,0,22.693,34.965,21.021,40.017,17.118,36.926,19.305,14.689,300,0,1
2017-10-28 14:00,205.78,82.35,95.16,100,0,0,100,0,22.792,35.85,21.514,39.853,17.067,38.411,19.689,13,300,0,1
2017-10-28 15:00,229.34,87.359,95.16,100,0,0,100,0,22.744,36.413,20.968,41.506,15.646,43.22,19.086,13,300,0,1
2017-10-28 16:00,167.37,77.345,95.16,100,0,0,100,0,22.657,38.92,19.394,51.417,13.51,62.491,17.747,13.1,300,0,1
2017-10-28 17:00,101.7,67.326,95.16,100,0,0,100,0,22.573,41.78,17.753,61.882,11.624,90.639,16.233,13.039,300,0,0
2017-10-28 18:00,80.71,64.817,95.16,100,0,0,100,0,22.687,42.198,16.898,66.336,10.645,92.5,15.408,14.695,300,0,0
2017-10-28 19:00,79.439,59.805,90.1,97.199,0,0,52.437,0,22.751,42.66,17.167,66.067,10.539,92.5,15.388,17.316,300,0,0
2017-10-28 20:00,88.724,59.805,90.1,89.466,0,0,0,0,22.806,42.919,17.982,62.9,10.666,92.5,16.667,18,300,0,0
2017-10-28 21:00,75.563,59.805,92.62,85.702,0,0,0,0,22.755,43.115,17.911,61.071,9.4078,92.5,16.802,17.938,300,0,0
2017-10-28 22:00,69.753,59.805,85.099,78.263,0,0,0,0,22.751,41.688,18.043,55.452,7.4199,92.5,16.957,18,300,0,0
2017-10-28 23:00,67.675,59.805,85.099,76.251,0,0,0,0,22.755,40.45,17.997,54.14,7.289,92.5,17.048,18,300,0,0
2017-10-29 0:00,68.327,59.805,80.089,72.934,0,0,0,0,22.708,39.811,17.979,52.794,6.707,92.5,17.167,18,300,0,0
2017-10-29 1:00,65.304,59.805,80.089,70.493,0,0,0,0,22.682,39.183,17.958,51.864,6.1507,92.5,17.099,18,300,0,0
2017-10-29 2:00,62.871,59.805,80.089,68.478,0,0,0,0,22.655,38.627,17.993,50.668,5.7116,92.5,17.183,18,300,0,0
2017-10-29 3:00,63.736,59.805,80.089,67.667,0,0,0,0,22.662,38.055,17.955,49.76,5.4688,92.5,17.135,18,300,0,0
2017-10-29 4:00,62.119,59.805,80.089,68.486,0,0,0,0,22.679,37.587,17.98,49.3,5.4731,92.5,17.119,18,300,0,0
2017-10-29 5:00,62.095,59.805,80.089,67.111,0,0,0,0,22.685,37.258,17.997,48.816,5.4352,92.5,17.154,18,300,0,0
2017-10-29 6:00,63.355,59.805,80.089,66.914,0,0,0,0,22.696,36.923,18.031,48.403,5.4699,92.5,17.153,18,300,0,0
2017-10-29 7:00,62.233,59.805,80.089,68.282,0,0,0,0,22.729,36.682,17.975,48.398,5.452,92.5,17.208,18,300,0,0
2017-10-29 8:00,63.474,59.805,80.089,68.036,0,0,0,0,22.736,36.565,17.976,47.946,5.6381,92.5,17.257,18,300,0,0
2017-10-29 9:00,66.154,59.805,80.089,66.531,0,0,0,0,22.735,36.14,17.992,46.906,5.2282,92.5,17.106,18,300,0,0
2017-10-29 10:00,68.453,59.805,75.058,64.85,0,0,0,0,22.755,35.928,18.004,47.169,4.7399,92.5,17.163,18,300,0,0
2017-10-29 11:00,64.621,59.805,75.058,65.473,0,0,0,0,22.749,35.944,18.053,47.434,4.5792,92.5,17.163,18,300,0,0
2017-10-29 12:00,68.244,59.805,75.058,66.368,0,0,0,0,22.746,36.066,18,47.975,4.848,92.5,17.186,18,300,0,0
2017-10-29 13:00,72.404,59.805,80.076,69.765,0,0,0,0,22.767,36.25,18.008,48.637,5.2784,92.5,17.169,18,300,0,0
2017-10-29 14:00,71.918,59.805,80.076,70.841,0,0,0,0,22.792,36.531,18.015,49.28,5.6251,92.5,17.129,18,300,0,0
2017-10-29 15:00,74.902,59.805,80.076,71.025,0,0,0,0,22.83,36.847,17.996,49.968,5.7827,92.5,17.05,18,300,0,0
2017-10-29 16:00,73.16,59.805,80.076,70.194,0,0,0,0,22.853,37.03,17.969,49.955,5.614,92.5,17.045,18,300,0,0
2017-10-29 17:00,72.681,59.805,80.076,69.724,0,0,0,0,22.852,37.17,18.022,50.078,5.495,92.5,16.969,18,300,0,0
2017-10-29 18:00,68.221,59.805,80.076,69.168,0,0,0,0,22.87,37.176,18.018,50.166,5.4177,92.5,17.112,18,300,0,0
2017-10-29 19:00,69.477,59.805,80.076,70.995,0,0,0,0,22.84,37.324,17.987,50.718,5.7876,92.5,17.115,18,300,0,0
2017-10-29 20:00,66.018,59.805,80.076,71.718,0,0,0,0,22.826,37.52,17.977,51.08,5.9714,92.5,17.173,18,300,0,0
2017-10-29 21:00,64.298,59.805,80.076,72.333,0,0,0,0,22.831,37.696,18.03,51.545,6.0726,92.5,17.14,18,300,0,0
2017-10-29 22:00,63.882,59.805,80.076,72.513,0,0,0,0,22.816,37.895,18.037,51.976,6.2349,92.5,17.031,18,300,0,0
2017-10-29 23:00,66.5,59.805,80.076,74.45,0,0,0,0,22.822,38.188,18.017,52.848,6.5763,92.5,17.092,18,300,0,0
2017-10-30 0:00,72.264,59.805,80.076,75.79,0,0,0,0,22.836,38.655,18.013,54.074,7.0213,92.5,17.033,18,300,0,0
2017-10-30 1:00,73.292,59.805,80.076,75.551,0,0,0,0,22.805,39.127,18.039,54.254,6.8197,92.5,16.909,18,300,0,0
2017-10-30 2:00,69.699,59.805,80.076,74.862,0,0,0,0,22.776,39.809,17.927,54.683,6.8177,92.5,16.987,18,300,0,0
2017-10-30 3:00,69.902,59.805,82.572,74.782,0,0,0,0,22.797,39.941,17.867,54.921,6.8144,92.5,16.958,17.972,300,0,0
2017-10-30 4:00,67.726,59.805,80.049,73.508,0,0,0,0,22.804,40.132,18.024,55.217,6.8925,92.5,16.958,18,300,0,0
2017-10-30 5:00,67.711,59.805,80.049,71.36,0,0,0,0,22.73,40.398,18.042,55.302,6.859,92.5,17.076,18,300,0,0
2017-10-30 6:00,70.997,59.805,80.049,74.437,0,0,0,0,22.686,40.824,17.962,56.277,7.2578,92.5,16.962,18,300,0,0
2017-10-30 7:00,66.744,59.805,72.531,61.684,0,0,0,0,22.533,40.436,17.966,53.306,5.4802,92.5,16.796,18,300,0,0
2017-10-30 8:00,66.135,59.805,69.067,54.7,0,0,0,0,22.109,38.043,17.884,48.183,3.828,92.5,17.087,18,300,0,1
2017-10-30 9:00,79.991,59.805,70.09,54.233,0,0,0,0,21.993,36.542,17.959,45.75,3.2348,92.5,16.987,18,300,0,1
2017-10-30 10:00,83.725,59.805,70.09,54.803,0,0,0,0,22.032,35.636,17.999,44.472,2.9423,92.5,16.938,18,300,0,1
2017-10-30 11:00,86.539,59.805,70.09,56.942,0,0,0,0,22.088,34.859,18.037,43.278,2.8382,92.5,16.987,18,300,0,1
2017-10-30 12:00,85.826,59.805,75.091,62.903,0,0,0,0,22.123,34.438,18.02,43.044,3.5858,92.5,16.886,18,300,0,1
2017-10-30 13:00,88.76,59.805,75.091,65.146,0,0,0,0,22.101,33.822,18.013,41.531,4.1635,92.5,16.926,18,300,0,1
2017-10-30 14:00,96.649,64.816,80.109,71.072,0,0,0,0,22.056,31.94,18.042,37.597,6.3525,63.395,16.857,18,300,0,1
2017-10-30 15:00,104.92,64.816,82.624,73.303,0,0,0,0,22.023,30.176,18.003,34.747,7.3957,45.92,16.606,17.972,300,0,1
2017-10-30 16:00,115.33,64.816,80.118,74.892,0,0,0,0,22.009,28.435,18.011,32.087,7.442,38.636,16.804,18,300,0,1
2017-10-30 17:00,84.446,59.813,80.118,73.654,0,0,0,0,22.014,27.552,17.939,31.842,7.2204,42.13,17.033,18,300,0,1
2017-10-30 18:00,82.758,59.813,80.118,71.443,0,0,0,0,22.031,28.414,17.989,34.473,6.5973,51.632,17.073,18,300,0,1
2017-10-30 19:00,80.852,59.813,80.118,70.229,0,0,0,0,22.019,28.846,18.015,35.023,6.4923,53.232,17.102,18,300,0,1
2017-10-30 20:00,83.783,59.813,80.118,68.691,0,0,0,0,22.052,29.197,17.962,35.778,6.4113,56.102,16.972,18,300,0,1
2017-10-30 21:00,75.207,59.813,75.117,66.394,0,0,0,0,22.143,29.338,18.057,36.011,5.8293,57.865,17.04,18,300,0,1
2017-10-30 22:00,67.79,59.813,75.117,66.091,0,0,0,0,22.241,29.452,17.941,36.352,5.823,58.22,17.138,18,300,0,0
2017-10-30 23:00,68.227,59.813,75.117,65.668,0,0,0,0,22.341,29.689,18.01,36.751,5.4674,60.821,17.051,18,300,0,0
2017-10-31 0:00,69.377,59.813,75.117,65.4,0,0,0,0,22.379,30.063,17.988,36.96,5.3244,59.976,17.083,18,300,0,0
2017-10-31 1:00,65.684,59.813,75.117,63.8,0,0,0,0,22.365,30.228,17.99,37.039,4.6384,62.024,17.151,18,300,0,0
2017-10-31 2:00,64.034,59.813,75.117,63.373,0,0,0,0,22.379,30.529,17.993,37.461,4.782,62.666,17.109,18,300,0,0
2017-10-31 3:00,65.445,59.813,75.117,62.645,0,0,0,0,22.369,30.371,17.985,37.27,4.7205,62.442,17.15,18,300,0,0
2017-10-31 4:00,67.238,59.813,75.117,63.723,0,0,0,0,22.387,30.287,17.973,36.926,4.7711,60.785,17.126,18,300,0,0
2017-10-31 5:00,62.754,59.813,75.117,63.769,0,0,0,0,22.39,29.992,17.978,36.24,4.5846,58.398,17.208,18,300,0,0
2017-10-31 6:00,60.757,54.779,77.599,64.765,0,0,0,0,22.386,29.485,17.915,35.303,4.1198,56.673,17.142,18,300,0,0
2017-10-31 7:00,63.098,54.779,84.14,66.745,0,0,0,0,22.372,28.957,17.936,34.631,3.9816,57.176,17.131,18,300,0,0
2017-10-31 8:00,73.964,54.779,75.136,64.442,0,0,0,0,22.181,28.278,17.976,33.805,4.2582,56.543,16.737,18,300,0,1
2017-10-31 9:00,79.969,54.779,75.136,66.533,0,0,0,0,22.084,27.746,17.984,33.14,5.5532,51.527,16.714,18,300,0,1
2017-10-31 10:00,92.442,59.787,75.136,68.393,0,0,0,0,22.057,27.605,18.041,32.916,5.7319,51.046,16.825,18,300,0,1
2017-10-31 11:00,97.974,59.787,80.137,69.985,0,0,0,0,22.036,27.576,17.96,32.685,6.0797,47.903,16.731,18,300,0,1
2017-10-31 12:00,93.557,59.787,85.192,74.883,0,0,0,0,22.042,27.495,18.017,32.293,7.7714,41.302,16.635,18,300,0,1
2017-10-31 13:00,101.04,59.787,85.192,77.012,0,0,0,0,21.985,26.926,17.998,31.06,7.5422,39.848,16.506,18,300,0,1
2017-10-31 14:00,101.61,64.795,85.192,77.619,0,0,0,0,21.98,25.985,18.067,29.249,7.7523,35.347,16.537,18,300,0,1
2017-10-31 15:00,103.31,64.795,85.192,77.377,0,0,0,0,21.998,25.609,17.985,29.319,7.3743,37.777,16.506,18,300,0,1
2017-10-31 16:00,90.788,59.768,80.133,71.639,0,0,0,0,21.958,25.501,17.958,29.561,6.6127,43.002,16.628,18,300,0,1
2017-10-31 17:00,85.028,59.768,75.131,65.81,0,0,0,0,22.005,25.793,18.004,30.237,5.5611,46.692,16.72,18,300,0,1
2017-10-31 18:00,79.57,59.768,75.131,62.075,0,0,0,0,22.03,25.602,17.98,30.014,4.5405,49.478,16.943,18,300,0,1
2017-10-31 19:00,76.935,59.768,70.119,59.182,0,0,0,0,22.035,25.526,17.974,30.152,3.7102,54.697,16.857,18,300,0,1
2017-10-31 20:00,68.606,54.763,70.119,55.903,0,0,0,0,22.065,25.782,17.987,30.815,3.2572,60.045,16.873,18,300,0,1
2017-10-31 21:00,64.64,54.763,70.119,57.157,0,0,0,0,22.104,25.648,17.972,30.37,2.7132,58.56,16.98,18,300,0,1
2017-10-31 22:00,68.399,54.763,70.119,57.244,0,0,0,0,22.199,25.674,18.02,30.626,1.913,62.982,16.613,18,300,0,0
2017-10-31 23:00,65.46,54.763,70.119,57.275,0,0,0,0,22.266,25.919,17.991,31.293,1.1163,74.552,16.528,18,300,0,0
2017-11-01 0:00,66.475,54.763,70.119,57.754,0,0,0,3.9167,22.301,26.23,18.029,31.572,1.346,70.488,16.481,18,300,0,0
2017-11-01 1:00,69.078,54.763,70.119,57.339,0,0,0,41.25,22.323,26.764,17.969,32.375,1.4595,74.294,16.56,18,300,0,0
2017-11-01 2:00,75.132,54.763,70.119,55.993,0,0,0,85.417,22.346,27.282,17.998,32.742,1.2076,72.417,16.45,18,300,0,0
2017-11-01 3:00,68.284,54.763,70.119,56.658,0,0,0,100,22.352,27.161,18.012,32.797,1.3536,74.412,16.453,18,300,0,0
2017-11-01 4:00,66.987,54.763,70.119,57.552,0,0,0,99.998,22.383,27.639,17.963,33.389,1.2614,87.656,16.515,18,300,0,0
2017-11-01 5:00,66.426,54.763,70.119,56.734,0,0,0,100,22.374,27.897,17.988,33.761,1.1604,89.96,16.473,18,300,0,0
2017-11-01 6:00,66.738,54.763,70.119,57.117,0,0,0,100,22.341,27.802,18.03,33.663,1.1364,91.765,16.447,18,300,0,0
2017-11-01 7:00,67.322,54.763,70.119,58.885,0,0,0,100,22.319,27.742,17.978,33.781,1.9701,88.538,16.506,18,300,0,0
2017-11-01 8:00,70.82,54.763,65.102,52.73,0,0,0,100,22.208,28.08,17.963,34.099,1.9265,91.86,16.808,18,300,0,1
2017-11-01 9:00,77.939,54.763,65.102,51.285,0,0,0,99.998,22.184,28.305,18.001,34.42,2.0161,92.5,16.825,18,300,0,1
2017-11-01 10:00,86.58,59.765,65.102,53.167,0,0,0,99.986,22.199,28.891,17.988,35.577,1.9614,92.5,16.81,18,300,0,1
2017-11-01 11:00,95.879,59.765,70.114,55.854,0,0,0,99.861,22.205,29.712,18,36.855,1.9303,92.5,16.8,18,300,0,1
2017-11-01 12:00,92.844,59.765,70.114,58.028,0,0,0,97.971,22.186,30.475,18.004,38.076,2.9005,92.5,16.866,18,300,0,1
2017-11-01 13:00,103.88,59.765,75.13,63.084,0,0,0,92.129,22.166,31.391,18.006,39.607,3.3859,92.5,16.719,18,300,0,1
2017-11-01 14:00,110.75,59.765,75.13,65.035,0,0,0,82.773,22.157,31.994,18.012,40.198,3.9874,92.5,16.55,18,300,0,1
2017-11-01 15:00,109.86,59.765,75.13,67.63,0,0,0,72.198,22.18,32.248,18.01,40.53,4.2924,92.5,16.476,18,300,0,1
2017-11-01 16:00,103.8,59.765,75.13,68.239,0,0,0,60.865,22.16,32.422,18.03,40.736,4.6482,92.5,16.476,18,300,0,1
2017-11-01 17:00,95.955,59.765,75.13,66.294,0,0,0,49.022,22.099,32.551,18.02,40.95,4.0213,92.5,16.546,18,300,0,1
