index,AHU 1 Supply Air Pressure (Pa),AHU 1 fan VFD state [0 off 1 on],AHU 1 Outdoor Air Damper (%),AHU 1 Exhaust Air Damper (%),AHU 1 Heat Recovery Wheel (%),AHU 1 Heating Coil State (%),AHU 1 Cooling Coil State (%),AHU 1 Humidifier State (%),AHU 1 Return Air Temperature [degC],AHU 1 Return Air Humidity [%],AHU 1 Supply Air Temperature [degC],AHU 1 Supply Air Humidity [%],Outdoor temperature (degC),Outdoor humidity (degC),Mixed Air Temperature (degC),AHU 1 Supply Air Temperature Setpoint (degC),AHU 1 Supply Air Pressure Setpoint (Pa),Chilled water VFD pump state [0 off 1 on],Binary availability schedule of the AHU fans
2017-02-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.312,29.358,22.237,11.772,-9.4053,66.492,18.48,13.0,450.0,0.0,0.0
2017-02-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.238,29.702,22.352,11.763,-9.592,65.613,18.48,13.0,450.0,0.0,0.0
2017-02-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.276,29.439,22.494,11.771,-10.362,66.47,19.482,13.0,450.0,0.0,0.0
2017-02-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,29.013,22.522,11.776,-10.908,67.594,19.482,13.029,450.0,0.0,0.0
2017-02-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383,29.129,22.538,11.763,-11.103,66.587,19.482,13.0,450.0,0.0,0.0
2017-02-17 08:00:00,127.24,70.546,68.902,13.027,0.0,0.0,0.0,22.5,21.729,15.676,14.509,11.769,-10.375,59.935,11.458,15.524,362.5,0.0,1.0
2017-02-17 09:00:00,138.82,73.292,36.437,0.12453,0.0,0.0,0.0,67.5,21.997,14.997,15.65,11.757,-9.875,55.516,13.851,15.785,332.5,0.0,1.0
2017-02-17 10:00:00,155.57,76.995,48.778,9.1739,0.0,0.0,0.0,98.9,21.983,15.044,15.913,11.76,-7.5926,47.615,13.34,15.857,362.5,0.0,1.0
2017-02-17 11:00:00,151.89,75.993,55.7,24.72,0.0,0.0,0.0,100.0,21.839,15.046,15.739,11.764,-6.2539,44.469,13.34,15.666,422.73,0.0,1.0
2017-02-17 12:00:00,144.29,73.807,63.515,40.407,0.0,0.0,0.0,100.0,21.745,14.971,15.333,11.762,-4.9771,44.041,13.34,15.254,397.5,0.0,1.0
2017-02-17 13:00:00,140.17,73.983,66.037,44.319,0.0,0.0,0.0,100.0,21.654,14.975,14.942,11.753,-4.3516,43.726,13.34,14.846,441.67,0.0,1.0
2017-02-17 14:00:00,140.44,73.891,59.897,38.831,0.0,0.0,0.0,100.0,21.671,14.939,15.492,11.761,-3.3766,40.822,14.346,15.552,437.5,0.0,1.0
2017-02-17 15:00:00,141.75,74.472,64.901,40.134,0.0,0.0,0.0,100.0,21.666,15.136,15.661,11.759,-3.365,42.057,13.843,15.729,428.57,0.0,1.0
2017-02-17 16:00:00,129.64,71.459,64.962,37.751,0.0,0.0,0.0,100.0,21.638,15.329,15.913,11.75,-4.1544,46.431,14.346,15.95,422.5,0.0,1.0
2017-02-17 17:00:00,126.22,71.247,59.961,36.667,0.0,0.0,0.0,100.0,21.698,15.008,15.888,11.75,-4.7062,48.832,14.346,15.95,437.5,0.0,1.0
2017-02-17 18:00:00,122.05,70.688,59.961,35.011,0.0,0.0,0.0,100.0,21.686,14.706,16.027,11.753,-4.479,47.88,14.346,16.0,400.0,0.0,1.0
2017-02-17 19:00:00,114.66,68.151,59.961,34.06,0.0,0.0,0.0,100.0,21.668,14.555,15.984,11.753,-4.028,46.913,14.346,16.0,412.5,0.0,1.0
2017-02-17 20:00:00,116.23,69.218,57.474,31.718,0.0,0.0,0.0,100.0,21.698,14.539,15.997,11.745,-3.8391,49.423,14.346,16.0,414.29,0.0,1.0
2017-02-17 21:00:00,107.34,65.674,60.054,37.087,0.0,0.0,0.0,100.0,21.697,14.604,16.002,11.749,-3.1997,50.024,14.346,16.0,350.0,0.0,1.0
2017-02-17 22:00:00,3.4035,0.0,0.0,0.0,0.0,0.0,0.0,3.2258,19.845,16.627,14.83,11.77,-3.7434,52.428,15.854,13.289,387.5,0.0,0.0
2017-02-17 23:00:00,0.0001126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.268,19.28,13.779,11.796,-4.2072,53.097,17.356,13.0,450.0,0.0,0.0
2017-02-18 00:00:00,0.000149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.095,21.204,14.597,11.798,-4.5026,55.685,17.356,13.0,450.0,0.0,0.0
2017-02-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.584,24.705,18.814,11.78,-4.8961,61.494,17.356,13.0,450.0,0.0,0.0
2017-02-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.107,26.187,20.949,11.758,-5.4111,66.27,17.356,13.0,450.0,0.0,0.0
2017-02-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.289,26.262,22.095,11.752,-5.4876,66.399,18.36,13.0,450.0,0.0,0.0
2017-02-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.475,26.239,22.334,11.743,-5.7866,67.76,19.367,13.0,450.0,0.0,0.0
2017-02-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.737,26.206,22.451,11.746,-6.1364,70.026,19.367,13.0,450.0,0.0,0.0
2017-02-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.842,26.444,22.523,11.739,-7.0596,74.913,19.367,13.0,450.0,0.0,0.0
2017-02-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.908,26.355,22.598,11.743,-6.8752,70.373,19.367,13.0,450.0,0.0,0.0
2017-02-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.129,25.727,22.371,11.744,-5.5521,61.542,19.367,13.0,450.0,0.0,0.0
2017-02-18 09:00:00,79.66,38.627,85.771,30.969,0.0,0.0,0.0,5.3667,17.987,20.715,17.099,11.758,-3.5833,51.181,12.558,13.452,450.0,0.0,1.0
2017-02-18 10:00:00,152.35,75.049,70.023,47.738,0.0,0.0,0.0,44.8,21.783,15.201,15.502,11.748,0.13405,40.59,14.112,15.639,392.5,0.0,1.0
2017-02-18 11:00:00,153.37,75.957,76.949,56.677,0.0,0.0,0.0,88.267,21.802,15.505,15.526,11.751,2.3245,37.563,14.112,15.495,400.0,0.0,1.0
2017-02-18 12:00:00,146.13,74.915,76.949,62.234,0.0,0.0,0.0,100.0,21.733,16.328,15.585,11.742,4.4927,38.361,14.112,15.633,397.5,0.0,1.0
2017-02-18 13:00:00,150.75,76.63,84.525,74.439,0.0,0.0,0.0,100.0,21.658,18.258,15.259,11.748,7.2256,38.716,14.112,15.239,429.17,0.0,1.0
2017-02-18 14:00:00,145.71,76.292,87.043,76.643,0.0,0.0,0.0,100.0,21.54,20.965,15.761,11.736,9.5853,37.541,14.112,15.722,439.29,0.0,1.0
2017-02-18 15:00:00,143.97,75.451,87.043,78.637,0.0,0.0,0.0,100.0,21.488,22.766,16.011,11.749,9.4205,38.575,14.112,16.0,409.09,0.0,1.0
2017-02-18 16:00:00,137.09,74.1,87.043,80.569,0.0,0.0,0.0,100.0,21.455,23.544,15.949,11.729,8.5656,41.411,14.112,15.9,415.91,0.0,1.0
2017-02-18 17:00:00,72.174,37.75,0.0,39.552,0.0,0.39679,0.0,50.0,20.932,24.296,15.936,11.737,7.5063,45.818,26.113,14.975,381.25,0.0,0.0
2017-02-18 18:00:00,3.7533e-05,0.0,0.0,0.0,0.0,0.22889,0.0,0.0,18.897,27.393,17.162,11.755,5.981,52.542,26.59,13.0,300.0,0.0,0.0
2017-02-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.026493,0.0,0.0,18.158,29.461,17.148,11.75,5.4391,55.613,21.56,13.0,300.0,0.0,0.0
2017-02-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.040786,0.0,0.0,18.071,29.692,16.651,11.743,5.2608,56.995,19.547,13.0,300.0,0.0,0.0
2017-02-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.12968,0.0,0.0,18.133,29.329,16.211,11.761,4.2327,61.69,20.053,13.0,300.0,0.0,0.0
2017-02-18 22:00:00,7.5065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.177,29.609,16.307,11.763,3.0842,67.187,21.562,13.0,300.0,0.0,0.0
2017-02-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.113,29.978,16.321,11.766,2.3464,71.876,20.559,13.0,300.0,0.0,0.0
2017-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.119,29.807,16.137,11.773,2.0182,74.334,20.559,13.0,300.0,0.0,0.0
2017-02-19 01:00:00,0.00018766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.951,30.069,15.87,11.77,1.2126,85.664,20.559,13.0,300.0,0.0,0.0
2017-02-19 02:00:00,0.00018766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.965,29.828,15.611,11.78,0.57336,92.5,19.558,13.0,300.0,0.0,0.0
2017-02-19 03:00:00,3.8158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.869,29.782,15.317,11.779,0.24505,92.5,19.558,13.0,300.0,0.0,0.0
2017-02-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875,29.607,15.065,11.769,0.37192,92.5,19.558,13.0,300.0,0.0,0.0
2017-02-19 05:00:00,0.00026273,0.0,0.0,0.0,0.0,0.012085,0.0,0.0,17.982,29.422,14.889,11.773,-0.58441,92.5,18.555,13.0,300.0,0.0,0.0
2017-02-19 06:00:00,0.0001126,0.0,0.0,0.0,0.0,1.7939,0.0,0.0,18.086,29.674,14.655,11.79,-0.73254,92.5,18.555,13.0,300.0,0.0,0.0
2017-02-19 07:00:00,7.5065e-05,0.0,0.0,0.0,0.0,8.2264,0.0,0.0,18.27,29.591,14.446,11.785,-1.0653,92.5,17.552,13.0,300.0,0.0,0.0
2017-02-19 08:00:00,7.5065e-05,0.0,0.0,0.0,0.0,17.739,0.0,0.0,18.426,29.279,14.195,11.782,0.037166,92.5,17.552,13.0,300.0,0.0,0.0
2017-02-19 09:00:00,3.7533e-05,0.0,0.0,0.0,0.0,17.121,0.0,0.0,18.704,28.897,14.246,11.786,1.7587,78.138,18.554,13.0,300.0,0.0,0.0
2017-02-19 10:00:00,7.6316e-05,0.0,0.0,0.0,0.0,14.087,0.0,0.0,19.216,28.806,14.786,11.784,3.2952,59.668,18.554,13.0,300.0,0.0,0.0
2017-02-19 11:00:00,0.0001126,0.0,0.0,0.0,0.0,16.003,0.0,0.0,19.501,28.484,15.131,11.772,3.8453,56.933,18.554,13.0,300.0,0.0,0.0
2017-02-19 12:00:00,8.5587,0.0,0.0,0.0,0.0,7.375,0.0,0.0,20.477,25.935,17.056,11.752,4.4676,53.888,19.556,13.0,300.0,0.0,0.0
2017-02-19 13:00:00,6.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.487,24.217,20.114,11.728,5.0677,50.11,21.062,13.0,300.0,0.0,0.0
2017-02-19 14:00:00,7.5065e-05,0.0,0.0,0.0,0.0,0.0046424,0.0,0.0,19.334,26.934,18.306,11.733,5.2926,47.527,20.559,13.0,300.0,0.0,0.0
2017-02-19 15:00:00,7.761e-05,0.0,0.0,0.0,0.0,0.013091,0.0,0.0,19.195,27.67,17.573,11.747,4.7375,49.892,20.059,13.0,300.0,0.0,0.0
2017-02-19 16:00:00,7.5065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,27.768,17.148,11.751,3.5453,54.789,20.559,13.0,300.0,0.0,0.0
2017-02-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.036,28.019,16.99,11.754,3.0406,57.336,20.559,13.0,300.0,0.0,0.0
2017-02-19 18:00:00,7.5065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.879,28.484,16.815,11.76,2.1972,59.347,20.559,13.0,300.0,0.0,0.0
2017-02-19 19:00:00,7.5065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.782,28.714,16.517,11.766,1.186,58.104,20.559,13.0,300.0,0.0,0.0
2017-02-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.791,28.265,16.126,11.768,0.36586,58.268,19.558,13.0,300.0,0.0,0.0
2017-02-19 21:00:00,0.00015263,0.0,0.0,0.0,0.0,0.010888,0.0,0.0,18.751,28.112,15.698,11.777,-0.45463,58.418,18.558,13.0,300.0,0.0,0.0
2017-02-19 22:00:00,0.000149,0.0,0.0,0.0,0.0,0.98437,0.0,0.0,18.719,27.592,15.172,11.787,-1.4556,56.424,18.558,13.0,300.0,0.0,0.0
2017-02-19 23:00:00,7.5065e-05,0.0,0.0,0.0,0.0,6.0164,0.0,0.0,19.191,26.252,14.666,11.784,-2.3854,57.475,18.558,13.0,300.0,0.0,0.0
2017-02-20 00:00:00,0.00015013,0.0,0.0,0.0,0.0,13.187,0.0,0.0,19.433,23.831,14.135,11.783,-3.2497,58.573,18.558,13.0,300.0,0.0,0.0
2017-02-20 01:00:00,0.00018766,0.0,0.0,0.0,0.0,19.363,0.0,0.0,19.07,24.548,13.705,11.792,-3.9701,60.245,18.055,13.0,300.0,0.0,0.0
2017-02-20 02:00:00,0.00015013,0.0,0.0,0.0,0.0,18.47,0.0,0.0,18.658,25.224,13.682,11.795,-4.2848,58.155,18.557,13.0,300.0,0.0,0.0
2017-02-20 03:00:00,0.00019402,0.0,0.0,0.0,0.0,19.071,0.0,0.0,18.522,25.054,13.573,11.799,-4.7154,59.337,18.557,13.0,300.0,0.0,0.0
2017-02-20 04:00:00,0.0002252,0.0,0.0,0.0,0.0,19.06,0.0,0.0,18.503,24.668,13.469,11.806,-5.1891,60.7,18.557,13.0,300.0,0.0,0.0
2017-02-20 05:00:00,0.0002252,0.0,0.0,0.0,0.0,18.401,0.0,0.0,18.524,24.339,13.35,11.799,-5.9141,61.275,18.557,13.0,300.0,0.0,0.0
2017-02-20 06:00:00,0.00022185,0.0,0.0,0.0,0.0,19.808,0.0,0.0,18.555,23.718,13.231,11.806,-6.695,57.661,18.557,13.0,300.0,0.0,0.0
2017-02-20 07:00:00,0.00015013,0.0,0.0,0.0,0.0,19.138,0.0,0.0,18.622,23.861,13.093,11.814,-6.8552,50.575,18.557,13.0,300.0,0.0,0.0
2017-02-20 08:00:00,0.0002252,0.0,0.0,0.0,0.0,19.492,0.0,0.0,18.886,24.472,13.034,11.805,-6.2257,41.405,18.557,13.0,300.0,0.0,0.0
2017-02-20 09:00:00,0.00018766,0.0,0.0,0.0,0.0,19.585,0.0,0.0,19.122,23.318,12.99,11.809,-5.4783,34.916,18.557,13.0,300.0,0.0,0.0
2017-02-20 10:00:00,0.00022895,0.0,0.0,0.0,0.0,19.373,0.0,0.0,19.481,22.791,13.144,11.806,-3.5559,30.939,18.557,13.0,300.0,0.0,0.0
2017-02-20 11:00:00,0.0001126,0.0,0.0,0.0,0.0,18.117,0.0,0.0,19.956,21.575,13.49,11.793,-2.0521,25.835,18.557,13.0,300.0,0.0,0.0
2017-02-20 12:00:00,39.055,39.858,0.0,0.0,0.0,3.9405,28.571,0.0,23.007,17.835,19.805,11.764,-1.9408,25.653,19.553,13.0,300.0,0.0,0.0
2017-02-20 13:00:00,9.1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.701,18.911,21.074,11.711,-0.038607,22.722,21.557,13.0,337.5,0.0,0.0
2017-02-20 14:00:00,23.986,0.0,100.0,8.3333,0.0,0.0,0.0,0.45161,19.257,21.295,19.858,11.749,2.1618,19.366,15.454,13.0,412.5,0.0,1.0
2017-02-20 15:00:00,129.84,57.981,69.7,54.179,0.0,7.1118,0.0,16.806,21.94,15.41,13.45,11.769,2.5187,18.659,22.628,13.32,362.5,0.0,0.0
2017-02-20 16:00:00,0.054451,0.0,0.0,0.0,0.0,0.59754,0.0,0.0,20.41,17.587,16.397,11.767,0.69595,24.033,29.52,13.0,300.0,0.0,0.0
2017-02-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.011292,0.0,0.0,19.719,19.219,17.427,11.765,-0.33615,26.338,23.965,13.0,300.0,0.0,0.0
2017-02-20 18:00:00,0.0001126,0.0,0.0,0.0,0.0,0.0036774,0.0,0.0,19.251,19.874,17.11,11.771,-1.3609,30.725,21.963,13.0,300.0,0.0,0.0
2017-02-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.013098,0.0,0.0,19.225,20.339,16.58,11.775,-2.072,32.045,20.958,13.0,300.0,0.0,0.0
2017-02-20 20:00:00,7.5065e-05,0.0,0.0,0.0,0.0,0.016837,0.0,0.0,19.366,20.376,15.991,11.779,-2.5178,34.341,19.957,13.0,300.0,0.0,0.0
2017-02-20 21:00:00,0.00018654,0.0,0.0,0.0,0.0,0.10603,0.0,0.0,19.398,20.331,15.431,11.773,-3.0511,38.712,18.949,13.0,300.0,0.0,0.0
2017-02-20 22:00:00,0.00018654,0.0,0.0,0.0,0.0,2.4218,0.0,0.0,19.415,19.784,14.931,11.792,-3.794,41.67,17.948,13.0,300.0,0.0,0.0
2017-02-20 23:00:00,0.00030527,0.0,0.0,0.0,0.0,8.928,0.0,0.0,19.125,19.113,14.377,11.788,-4.2416,42.02,17.948,13.0,300.0,0.0,0.0
2017-02-21 00:00:00,0.0001126,0.0,0.0,0.0,0.0,18.7,0.0,0.0,19.013,18.823,14.007,11.794,-4.5003,46.057,17.948,13.0,300.0,0.0,0.0
2017-02-21 01:00:00,0.0002252,0.0,0.0,0.0,0.0,16.534,0.0,0.0,18.878,18.865,13.743,11.798,-5.2422,48.861,18.949,13.0,300.0,0.0,0.0
2017-02-21 02:00:00,0.00022407,0.0,0.0,0.0,0.0,19.082,0.0,0.0,18.765,18.951,13.647,11.803,-6.1689,51.942,18.447,13.0,300.0,0.0,0.0
2017-02-21 03:00:00,0.0001126,0.0,0.0,0.0,0.0,19.101,0.0,0.0,18.699,18.878,13.456,11.807,-7.0389,51.813,18.45,13.0,300.0,0.0,0.0
2017-02-21 04:00:00,0.00022407,0.0,0.0,0.0,0.0,18.61,0.0,0.0,18.652,18.845,13.312,11.806,-8.1275,56.706,17.949,13.0,300.0,0.0,0.0
2017-02-21 05:00:00,0.00023167,0.0,0.0,0.0,0.0,18.63,0.0,0.0,18.635,18.93,13.16,11.807,-8.7357,54.712,18.451,13.0,300.0,0.0,0.0
2017-02-21 06:00:00,0.00018766,0.0,0.0,0.0,0.0,18.664,0.0,0.0,18.718,18.717,13.031,11.806,-8.5732,51.798,18.45,13.0,300.0,0.0,0.0
2017-02-21 07:00:00,0.00040835,0.0,0.0,0.0,0.0,19.178,0.0,0.0,18.806,18.758,13.016,11.809,-8.3723,50.082,17.948,13.0,300.0,0.0,0.0
2017-02-21 08:00:00,122.05,67.853,45.175,32.265,0.0,0.0,0.0,19.133,22.134,14.833,15.603,11.778,-6.5254,45.11,14.171,15.365,387.5,0.0,1.0
2017-02-21 09:00:00,137.83,72.479,65.728,41.791,0.0,0.0,0.0,64.0,22.119,14.251,15.911,11.748,-4.93,41.819,13.917,15.955,431.25,0.0,1.0
2017-02-21 10:00:00,136.86,72.544,69.944,47.922,0.0,0.0,0.0,97.581,22.008,14.125,15.635,11.755,-3.6274,38.245,13.917,15.636,431.25,0.0,1.0
2017-02-21 11:00:00,139.97,73.334,72.562,50.072,0.0,0.0,0.0,100.0,21.943,14.128,15.895,11.749,-2.0042,36.068,13.917,15.875,429.17,0.0,1.0
2017-02-21 12:00:00,139.71,73.41,72.562,54.19,0.0,0.0,0.0,100.0,21.91,14.31,15.854,11.746,0.22682,33.187,13.917,15.85,437.5,0.0,1.0
2017-02-21 13:00:00,138.07,73.32,78.453,61.446,0.0,0.0,0.0,100.0,21.84,14.502,15.406,11.748,1.7384,29.554,13.415,15.375,437.5,0.0,1.0
2017-02-21 14:00:00,134.44,72.62,74.534,58.541,0.0,0.0,0.0,100.0,21.806,14.661,15.656,11.747,1.2839,31.978,14.925,15.687,437.5,0.0,1.0
2017-02-21 15:00:00,142.26,74.273,74.534,56.439,0.0,0.0,0.0,100.0,21.813,14.977,15.947,11.751,0.80168,36.593,14.925,15.928,412.5,0.0,1.0
2017-02-21 16:00:00,143.84,73.978,74.534,53.708,0.0,0.0,0.0,100.0,21.818,15.444,15.994,11.745,0.082304,42.184,14.925,16.0,422.73,0.0,1.0
2017-02-21 17:00:00,137.0,73.111,69.464,50.319,0.0,0.0,0.0,100.0,21.797,16.202,16.032,11.743,-0.62351,57.908,14.925,16.0,440.0,0.0,1.0
2017-02-21 18:00:00,138.5,73.447,69.464,49.049,0.0,0.0,0.0,100.0,21.82,17.522,16.012,11.748,-1.13,71.285,14.925,16.0,425.0,0.0,1.0
2017-02-21 19:00:00,134.67,72.504,69.464,48.174,0.0,0.0,0.0,100.0,21.782,18.102,15.994,11.751,-0.83125,68.528,14.925,16.0,429.17,0.0,1.0
2017-02-21 20:00:00,136.07,73.572,69.464,48.716,0.0,0.0,0.0,100.0,21.757,18.552,16.002,11.748,-1.0956,77.736,14.925,16.0,425.0,0.0,1.0
2017-02-21 21:00:00,138.65,73.181,69.464,48.825,0.0,0.0,0.0,100.0,21.764,19.032,15.957,11.747,-1.358,92.5,14.925,16.0,437.5,0.0,1.0
2017-02-21 22:00:00,2.8167,0.0,0.0,0.0,0.0,0.0,0.0,3.3333,20.174,21.41,14.982,11.759,-1.2913,92.5,16.428,13.399,425.0,0.0,0.0
2017-02-21 23:00:00,0.00011447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.654,24.329,14.338,11.774,-1.009,92.464,17.934,13.0,450.0,0.0,0.0
2017-02-22 00:00:00,3.7533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.787,26.428,15.242,11.781,-0.64407,92.472,18.935,13.0,450.0,0.0,0.0
2017-02-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,29.876,19.297,11.761,-0.70403,92.5,18.935,13.0,450.0,0.0,0.0
2017-02-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.449,31.502,21.165,11.745,-0.63717,92.5,18.935,13.0,450.0,0.0,0.0
2017-02-22 03:00:00,0.17347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.574,30.774,21.147,11.74,-0.76821,92.5,18.935,13.0,450.0,0.0,0.0
2017-02-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.437,31.972,21.678,11.737,-0.46845,92.5,18.935,13.0,450.0,0.0,0.0
2017-02-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.669,31.838,21.862,11.735,-0.27603,92.5,18.935,13.0,450.0,0.0,0.0
2017-02-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.809,32.043,21.93,11.731,-0.20412,92.5,19.938,13.0,450.0,0.0,0.0
2017-02-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.954,31.964,21.86,11.738,-0.40089,92.5,19.938,13.0,450.0,0.0,0.0
2017-02-22 08:00:00,155.0,76.26,85.689,59.948,0.0,0.0,0.0,23.0,21.852,20.87,14.688,12.003,0.31668,92.5,13.287,15.388,425.0,0.0,1.0
2017-02-22 09:00:00,138.63,72.524,75.696,56.004,0.0,0.0,0.0,68.433,21.811,21.753,16.015,11.747,2.205,80.794,14.805,16.0,412.5,0.0,1.0
2017-02-22 10:00:00,136.12,72.045,80.906,61.733,0.0,0.0,0.0,99.1,21.757,22.992,15.727,11.743,4.2014,63.507,13.804,15.806,404.17,0.0,1.0
2017-02-22 11:00:00,131.29,71.35,80.906,64.503,0.0,0.0,0.0,100.0,21.716,24.067,15.916,11.743,4.5573,64.35,14.805,15.893,402.5,0.0,1.0
2017-02-22 12:00:00,138.66,73.404,80.906,65.933,0.0,0.0,0.0,99.998,21.682,24.516,15.981,11.746,4.5934,65.199,14.805,15.925,422.73,0.0,1.0
2017-02-22 13:00:00,130.89,70.091,80.906,65.791,0.0,0.0,0.0,99.999,21.691,25.143,15.993,11.737,5.395,62.301,14.805,16.0,362.5,0.0,1.0
2017-02-22 14:00:00,137.82,73.096,80.906,67.205,0.0,0.0,0.0,100.0,21.661,25.568,15.89,11.742,4.7719,64.715,14.805,15.95,425.0,0.0,1.0
2017-02-22 15:00:00,143.52,74.683,80.906,67.177,0.0,0.0,0.0,100.0,21.638,25.613,16.007,11.742,4.4051,64.951,14.805,15.95,433.33,0.0,1.0
2017-02-22 16:00:00,137.39,72.813,80.906,66.338,0.0,0.0,0.0,100.0,21.65,25.466,16.055,11.74,4.27,63.278,14.805,15.975,416.67,0.0,1.0
2017-02-22 17:00:00,137.27,73.533,80.906,68.103,0.0,0.0,0.0,100.0,21.631,25.348,15.676,11.743,3.9057,64.778,14.303,15.707,425.0,0.0,1.0
2017-02-22 18:00:00,128.69,71.685,80.906,64.352,0.0,0.0,0.0,100.0,21.614,25.29,15.819,11.738,3.3768,68.164,14.303,15.865,425.0,0.0,1.0
2017-02-22 19:00:00,127.79,71.267,75.616,61.583,0.0,0.0,0.0,100.0,21.626,25.113,16.003,11.74,2.9419,69.396,14.805,16.0,400.0,0.0,1.0
2017-02-22 20:00:00,126.62,71.125,75.616,60.755,0.0,0.0,0.0,100.0,21.626,24.875,16.01,11.74,2.3541,70.769,14.805,16.0,432.14,0.0,1.0
2017-02-22 21:00:00,118.97,70.412,75.616,59.347,0.0,0.0,0.0,96.774,21.589,24.644,15.998,11.746,2.1039,71.477,14.805,16.0,385.71,0.0,1.0
2017-02-22 22:00:00,0.29773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.438,26.836,15.313,11.753,1.7265,74.91,16.818,13.29,375.0,0.0,0.0
2017-02-22 23:00:00,0.0001126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,29.996,15.571,11.769,1.5078,78.076,18.83,13.0,450.0,0.0,0.0
2017-02-23 00:00:00,0.00018766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.385,32.797,17.386,11.765,1.5121,80.618,19.838,13.0,450.0,0.0,0.0
2017-02-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.263,33.046,18.156,11.755,1.4728,92.5,20.84,13.0,450.0,0.0,0.0
2017-02-23 02:00:00,3.7533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.686,32.321,17.971,11.757,1.2866,92.5,20.84,13.0,450.0,0.0,0.0
2017-02-23 03:00:00,0.0039778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714,32.008,17.982,11.75,1.2577,92.5,21.841,13.0,450.0,0.0,0.0
2017-02-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.575,32.211,18.174,11.756,1.2503,92.5,21.34,13.0,450.0,0.0,0.0
2017-02-23 05:00:00,0.00011447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.315,34.381,19.199,11.756,1.0775,92.5,21.844,13.0,450.0,0.0,0.0
2017-02-23 06:00:00,3.7533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.547,35.791,19.623,11.754,1.174,92.5,21.844,13.0,450.0,0.0,0.0
2017-02-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.185,37.733,20.251,11.745,1.3128,92.5,20.842,13.0,450.0,0.0,0.0
